id,created_at,annotation_created_at,label
1097673016002179072,2019-02-19 01:43:35+00:00,2020-10-29 22:44:06+00:00,positive
1097677743171477504,2019-02-19 02:02:22+00:00,2020-10-29 22:32:37+00:00,neutral
1097768095039586305,2019-02-19 08:01:24+00:00,2020-10-29 23:48:39+00:00,neutral
1097792939579846656,2019-02-19 09:40:07+00:00,2020-10-29 23:23:28+00:00,neutral
1097853722863026178,2019-02-19 13:41:39+00:00,2020-10-29 23:16:13+00:00,negative
1097877465240924161,2019-02-19 15:15:59+00:00,2020-10-29 22:18:29+00:00,positive
1097906647916257281,2019-02-19 17:11:57+00:00,2020-10-29 23:22:50+00:00,negative
1097928842591625216,2019-02-19 18:40:09+00:00,2020-10-29 22:37:12+00:00,positive
1097953973426946048,2019-02-19 20:20:00+00:00,2020-10-29 21:37:14+00:00,positive
1097968210001973250,2019-02-19 21:16:35+00:00,2020-10-29 22:44:35+00:00,positive
1097979221689782272,2019-02-19 22:00:20+00:00,2020-10-29 22:41:10+00:00,positive
1097985110970912768,2019-02-19 22:23:44+00:00,2020-10-29 22:40:38+00:00,negative
1097992735062192128,2019-02-19 22:54:02+00:00,2020-10-29 22:21:24+00:00,positive
1098004837478907904,2019-02-19 23:42:07+00:00,2020-10-29 23:17:09+00:00,neutral
1098006720289230848,2019-02-19 23:49:36+00:00,2020-10-29 23:37:23+00:00,positive
1098030849587523586,2019-02-20 01:25:29+00:00,2020-10-29 22:53:55+00:00,neutral
1098050184561467392,2019-02-20 02:42:19+00:00,2020-10-29 23:49:25+00:00,negative
1098083630553944064,2019-02-20 04:55:13+00:00,2020-10-29 23:18:33+00:00,positive
1098102043242303488,2019-02-20 06:08:23+00:00,2020-10-29 21:48:45+00:00,positive
1098114538224807936,2019-02-20 06:58:02+00:00,2020-10-29 22:36:07+00:00,positive
1098130504652648448,2019-02-20 08:01:29+00:00,2020-10-29 23:06:11+00:00,positive
1098139810173255681,2019-02-20 08:38:27+00:00,2020-10-29 23:48:29+00:00,neutral
1098161896342122496,2019-02-20 10:06:13+00:00,2020-10-29 22:40:02+00:00,negative
1098166645799964672,2019-02-20 10:25:05+00:00,2020-10-29 22:11:46+00:00,positive
1098195102160375809,2019-02-20 12:18:10+00:00,2020-10-29 23:32:04+00:00,negative
1098210844800835584,2019-02-20 13:20:43+00:00,2020-10-29 22:42:37+00:00,positive
1098221554855333888,2019-02-20 14:03:17+00:00,2020-10-29 23:41:26+00:00,neutral
1098223901547601921,2019-02-20 14:12:36+00:00,2020-10-29 22:43:28+00:00,neutral
1098236492311351297,2019-02-20 15:02:38+00:00,2020-10-29 22:32:05+00:00,negative
1098237246942015488,2019-02-20 15:05:38+00:00,2020-10-29 21:59:15+00:00,neutral
1098293616928346112,2019-02-20 18:49:38+00:00,2020-10-29 23:49:08+00:00,neutral
1098293976686256128,2019-02-20 18:51:04+00:00,2020-10-29 21:49:28+00:00,neutral
1098296178079354880,2019-02-20 18:59:48+00:00,2020-10-29 23:09:20+00:00,negative
1098302637445804032,2019-02-20 19:25:28+00:00,2020-10-29 23:50:13+00:00,positive
1098318605563891715,2019-02-20 20:28:55+00:00,2020-10-29 23:11:33+00:00,positive
1098322787943378944,2019-02-20 20:45:33+00:00,2020-10-29 21:31:27+00:00,positive
1098347315151101952,2019-02-20 22:23:00+00:00,2020-10-29 22:00:47+00:00,negative
1098353990436376576,2019-02-20 22:49:32+00:00,2020-10-29 22:44:23+00:00,positive
1098367877068017664,2019-02-20 23:44:43+00:00,2020-10-29 23:10:24+00:00,positive
1098387844215726081,2019-02-21 01:04:03+00:00,2020-10-29 22:46:06+00:00,positive
1098389406149357568,2019-02-21 01:10:16+00:00,2020-10-29 23:01:32+00:00,neutral
1098394065345732608,2019-02-21 01:28:47+00:00,2020-10-29 22:54:25+00:00,positive
1098394639911084033,2019-02-21 01:31:03+00:00,2020-10-29 22:25:53+00:00,positive
1098394862024577024,2019-02-21 01:31:56+00:00,2020-10-29 22:35:14+00:00,positive
1098412302838181889,2019-02-21 02:41:15+00:00,2020-10-29 23:15:29+00:00,positive
1098415401384304640,2019-02-21 02:53:33+00:00,2020-10-29 22:42:33+00:00,positive
1098435518159880192,2019-02-21 04:13:30+00:00,2020-10-29 22:39:14+00:00,positive
1098447139057872896,2019-02-21 04:59:40+00:00,2020-10-29 23:05:47+00:00,positive
1098461508630204416,2019-02-21 05:56:46+00:00,2020-10-29 21:48:38+00:00,neutral
1098558470431883264,2019-02-21 12:22:04+00:00,2020-10-29 23:18:24+00:00,positive
1098562456324956161,2019-02-21 12:37:54+00:00,2020-10-29 22:45:00+00:00,positive
1098631332656234496,2019-02-21 17:11:35+00:00,2020-10-29 22:59:38+00:00,neutral
1098632099605696513,2019-02-21 17:14:38+00:00,2020-10-29 23:42:28+00:00,positive
1098648817879068672,2019-02-21 18:21:04+00:00,2020-10-29 23:34:06+00:00,neutral
1098663838612946944,2019-02-21 19:20:45+00:00,2020-10-29 21:44:10+00:00,positive
1098666117692878849,2019-02-21 19:29:49+00:00,2020-10-29 23:18:47+00:00,neutral
1098670696186691585,2019-02-21 19:48:00+00:00,2020-10-29 22:35:23+00:00,positive
1098672961488330754,2019-02-21 19:57:01+00:00,2020-10-29 22:54:58+00:00,neutral
1098691354610282498,2019-02-21 21:10:06+00:00,2020-10-29 23:33:39+00:00,neutral
1098702327500992512,2019-02-21 21:53:42+00:00,2020-10-29 23:08:15+00:00,positive
1098718549441372160,2019-02-21 22:58:10+00:00,2020-10-29 21:30:06+00:00,positive
1098722209839960065,2019-02-21 23:12:42+00:00,2020-10-29 23:50:04+00:00,negative
1098776624970035200,2019-02-22 02:48:56+00:00,2020-10-29 22:19:13+00:00,negative
1098809047611043840,2019-02-22 04:57:46+00:00,2020-10-29 23:00:10+00:00,neutral
1098901764726759424,2019-02-22 11:06:11+00:00,2020-10-29 23:05:54+00:00,neutral
1098918790191034368,2019-02-22 12:13:51+00:00,2020-10-29 23:07:08+00:00,positive
1098927481212583936,2019-02-22 12:48:23+00:00,2020-10-29 23:05:46+00:00,negative
1098956878753792008,2019-02-22 14:45:12+00:00,2020-10-29 22:04:54+00:00,positive
1098971219125301248,2019-02-22 15:42:11+00:00,2020-10-29 23:11:24+00:00,negative
1098986277930700802,2019-02-22 16:42:01+00:00,2020-10-29 22:41:00+00:00,neutral
1098986943680004096,2019-02-22 16:44:40+00:00,2020-10-29 21:40:47+00:00,positive
1098993517924368385,2019-02-22 17:10:47+00:00,2020-10-29 23:23:45+00:00,neutral
1098996499697070080,2019-02-22 17:22:38+00:00,2020-10-29 22:27:53+00:00,positive
1099002005404606464,2019-02-22 17:44:31+00:00,2020-10-29 22:37:29+00:00,positive
1099036105528217600,2019-02-22 20:00:01+00:00,2020-10-29 21:55:52+00:00,negative
1099067688310190080,2019-02-22 22:05:31+00:00,2020-10-29 23:13:27+00:00,positive
1099085896551403527,2019-02-22 23:17:52+00:00,2020-10-29 23:40:47+00:00,positive
1099086139120439297,2019-02-22 23:18:50+00:00,2020-10-29 23:36:52+00:00,neutral
1099117742664212485,2019-02-23 01:24:25+00:00,2020-10-29 22:58:36+00:00,positive
1099121375242043393,2019-02-23 01:38:51+00:00,2020-10-29 23:48:08+00:00,positive
1099131309870460929,2019-02-23 02:18:19+00:00,2020-10-29 22:59:47+00:00,negative
1099165546933772295,2019-02-23 04:34:22+00:00,2020-10-29 22:22:47+00:00,neutral
1099261043820367872,2019-02-23 10:53:50+00:00,2020-10-29 21:47:35+00:00,positive
1099282505755172864,2019-02-23 12:19:07+00:00,2020-10-29 22:28:24+00:00,neutral
1099332975534194688,2019-02-23 15:39:40+00:00,2020-10-29 22:36:48+00:00,neutral
1099340531216379910,2019-02-23 16:09:42+00:00,2020-10-29 23:31:32+00:00,positive
1099363308195463171,2019-02-23 17:40:12+00:00,2020-10-29 23:12:12+00:00,neutral
1099401172916596739,2019-02-23 20:10:40+00:00,2020-10-29 23:16:05+00:00,neutral
1099403086584520705,2019-02-23 20:18:16+00:00,2020-10-29 22:34:19+00:00,neutral
1099413545001893889,2019-02-23 20:59:49+00:00,2020-10-29 22:36:31+00:00,negative
1099416780756447235,2019-02-23 21:12:41+00:00,2020-10-29 23:35:56+00:00,positive
1099455433088086016,2019-02-23 23:46:16+00:00,2020-10-29 23:28:15+00:00,positive
1099504695746482181,2019-02-24 03:02:01+00:00,2020-10-29 21:52:11+00:00,neutral
1099515981393649670,2019-02-24 03:46:52+00:00,2020-10-29 22:18:36+00:00,positive
1099530502527168518,2019-02-24 04:44:34+00:00,2020-10-29 22:38:47+00:00,neutral
1099585421661691904,2019-02-24 08:22:48+00:00,2020-10-29 23:18:49+00:00,positive
1099653467537211392,2019-02-24 12:53:11+00:00,2020-10-29 22:51:04+00:00,positive
1099702723136638978,2019-02-24 16:08:55+00:00,2020-10-29 23:41:40+00:00,neutral
1099742620643966977,2019-02-24 18:47:27+00:00,2020-10-29 23:50:34+00:00,positive
1099754601853739011,2019-02-24 19:35:04+00:00,2020-10-29 22:00:47+00:00,positive
1099760641777250304,2019-02-24 19:59:04+00:00,2020-10-29 22:03:19+00:00,neutral
1099767650735906816,2019-02-24 20:26:55+00:00,2020-10-29 21:59:25+00:00,neutral
1099777646181806081,2019-02-24 21:06:38+00:00,2020-10-29 21:47:18+00:00,negative
1099807686273556480,2019-02-24 23:06:00+00:00,2020-10-29 22:58:20+00:00,neutral
1099809626235768832,2019-02-24 23:13:43+00:00,2020-10-29 23:29:32+00:00,positive
1099821953949540353,2019-02-25 00:02:42+00:00,2020-10-29 21:32:55+00:00,neutral
1099925370319572992,2019-02-25 06:53:38+00:00,2020-10-29 22:55:23+00:00,neutral
1099937391710633986,2019-02-25 07:41:24+00:00,2020-10-29 22:17:22+00:00,positive
1100005615093469184,2019-02-25 12:12:30+00:00,2020-10-29 22:57:39+00:00,positive
1100009599393038336,2019-02-25 12:28:20+00:00,2020-10-29 23:48:11+00:00,positive
1100019095909662720,2019-02-25 13:06:04+00:00,2020-10-29 23:46:24+00:00,neutral
1100029274478718979,2019-02-25 13:46:31+00:00,2020-10-29 23:03:08+00:00,neutral
1100030603443920896,2019-02-25 13:51:48+00:00,2020-10-29 22:02:38+00:00,neutral
1100052800623411201,2019-02-25 15:20:00+00:00,2020-10-29 23:33:40+00:00,neutral
1100062384939565058,2019-02-25 15:58:05+00:00,2020-10-29 23:43:56+00:00,positive
1100099053101158400,2019-02-25 18:23:47+00:00,2020-10-29 23:39:05+00:00,positive
1100119855636930565,2019-02-25 19:46:27+00:00,2020-10-29 23:24:18+00:00,neutral
1100143044064534528,2019-02-25 21:18:36+00:00,2020-10-29 23:03:58+00:00,negative
1100145483517972480,2019-02-25 21:28:17+00:00,2020-10-29 22:19:01+00:00,positive
1100163083849220096,2019-02-25 22:38:13+00:00,2020-10-29 23:25:45+00:00,neutral
1100167678583549952,2019-02-25 22:56:29+00:00,2020-10-29 23:29:23+00:00,negative
1100200800737869824,2019-02-26 01:08:06+00:00,2020-10-29 23:45:38+00:00,negative
1100205988089643008,2019-02-26 01:28:43+00:00,2020-10-29 23:42:00+00:00,neutral
1100223226234458114,2019-02-26 02:37:12+00:00,2020-10-29 21:30:41+00:00,negative
1100239843681071104,2019-02-26 03:43:14+00:00,2020-10-29 22:59:44+00:00,positive
1100272156590649344,2019-02-26 05:51:38+00:00,2020-10-29 23:26:15+00:00,neutral
1100287996958527488,2019-02-26 06:54:35+00:00,2020-10-29 23:29:35+00:00,neutral
1100332658687528960,2019-02-26 09:52:03+00:00,2020-10-29 23:14:47+00:00,negative
1100339231346577408,2019-02-26 10:18:10+00:00,2020-10-29 23:48:47+00:00,positive
1100352885769023490,2019-02-26 11:12:26+00:00,2020-10-29 23:19:06+00:00,negative
1100396942847225856,2019-02-26 14:07:30+00:00,2020-10-29 22:58:54+00:00,negative
1100417706396835840,2019-02-26 15:30:00+00:00,2020-10-29 23:14:31+00:00,positive
1100424606551293952,2019-02-26 15:57:25+00:00,2020-10-29 22:37:45+00:00,positive
1100431408017883144,2019-02-26 16:24:27+00:00,2020-10-29 22:49:55+00:00,positive
1100453118154887168,2019-02-26 17:50:43+00:00,2020-10-29 23:04:35+00:00,negative
1100457115276271622,2019-02-26 18:06:36+00:00,2020-10-29 22:39:27+00:00,neutral
1100460432270082048,2019-02-26 18:19:47+00:00,2020-10-29 22:29:02+00:00,positive
1100470843392618496,2019-02-26 19:01:09+00:00,2020-10-29 23:30:49+00:00,neutral
1100489975441883136,2019-02-26 20:17:10+00:00,2020-10-29 23:32:27+00:00,positive
1100509884800368641,2019-02-26 21:36:17+00:00,2020-10-29 22:38:36+00:00,positive
1100514568982323201,2019-02-26 21:54:54+00:00,2020-10-29 22:27:18+00:00,negative
1100580411502198785,2019-02-27 02:16:32+00:00,2020-10-29 23:29:27+00:00,positive
1100593770221973505,2019-02-27 03:09:37+00:00,2020-10-29 21:58:04+00:00,positive
1100600731944415234,2019-02-27 03:37:17+00:00,2020-10-29 23:08:55+00:00,positive
1100634246312382465,2019-02-27 05:50:27+00:00,2020-10-29 23:08:11+00:00,positive
1100643917236559873,2019-02-27 06:28:53+00:00,2020-10-29 23:35:10+00:00,neutral
1100648714979299328,2019-02-27 06:47:57+00:00,2020-10-29 22:53:38+00:00,negative
1100731311252099074,2019-02-27 12:16:09+00:00,2020-10-29 22:40:53+00:00,positive
1100735082879303680,2019-02-27 12:31:09+00:00,2020-10-29 22:33:12+00:00,neutral
1100741409206910976,2019-02-27 12:56:17+00:00,2020-10-29 21:44:21+00:00,negative
1100749869017432064,2019-02-27 13:29:54+00:00,2020-10-29 22:39:16+00:00,positive
1100768638972383232,2019-02-27 14:44:29+00:00,2020-10-29 23:45:44+00:00,positive
1100771103289548800,2019-02-27 14:54:17+00:00,2020-10-29 23:47:07+00:00,positive
1100773459217526784,2019-02-27 15:03:38+00:00,2020-10-29 22:39:18+00:00,negative
1100773645033590785,2019-02-27 15:04:23+00:00,2020-10-29 23:43:36+00:00,neutral
1100778443137011712,2019-02-27 15:23:26+00:00,2020-10-29 21:35:44+00:00,negative
1100792568789565445,2019-02-27 16:19:34+00:00,2020-10-29 23:39:06+00:00,positive
1100793249072062471,2019-02-27 16:22:16+00:00,2020-10-29 21:47:08+00:00,negative
1100794518209732610,2019-02-27 16:27:19+00:00,2020-10-29 23:27:42+00:00,neutral
1100795719487815682,2019-02-27 16:32:05+00:00,2020-10-29 22:28:45+00:00,neutral
1100802493423013890,2019-02-27 16:59:01+00:00,2020-10-29 23:46:21+00:00,neutral
1100804035148423168,2019-02-27 17:05:08+00:00,2020-10-29 22:10:56+00:00,neutral
1100839903414243328,2019-02-27 19:27:40+00:00,2020-10-29 21:56:14+00:00,negative
1100851999615127560,2019-02-27 20:15:44+00:00,2020-10-29 22:32:01+00:00,neutral
1100854233018949632,2019-02-27 20:24:36+00:00,2020-10-29 22:21:02+00:00,neutral
1100868071047204864,2019-02-27 21:19:35+00:00,2020-10-29 22:21:17+00:00,positive
1100872725873156096,2019-02-27 21:38:05+00:00,2020-10-29 23:03:54+00:00,negative
1100876705214935040,2019-02-27 21:53:54+00:00,2020-10-29 22:31:19+00:00,negative
1100877538052788224,2019-02-27 21:57:13+00:00,2020-10-29 22:28:12+00:00,negative
1100892657977577473,2019-02-27 22:57:17+00:00,2020-10-29 22:21:36+00:00,negative
1100925328292278273,2019-02-28 01:07:07+00:00,2020-10-29 21:50:50+00:00,neutral
1100970999527493632,2019-02-28 04:08:35+00:00,2020-10-29 22:47:07+00:00,neutral
1101000929074020352,2019-02-28 06:07:31+00:00,2020-10-29 22:05:59+00:00,neutral
1101048955662667776,2019-02-28 09:18:22+00:00,2020-10-29 23:47:58+00:00,positive
1101107953237667840,2019-02-28 13:12:48+00:00,2020-10-29 23:25:37+00:00,neutral
1101113319426064384,2019-02-28 13:34:07+00:00,2020-10-29 23:07:47+00:00,negative
1101116344622305280,2019-02-28 13:46:08+00:00,2020-10-29 22:32:06+00:00,positive
1101140601876054018,2019-02-28 15:22:32+00:00,2020-10-29 22:27:48+00:00,positive
1101147629055078401,2019-02-28 15:50:27+00:00,2020-10-29 23:14:21+00:00,positive
1101157295495364609,2019-02-28 16:28:52+00:00,2020-10-29 23:24:04+00:00,neutral
1101172170326269952,2019-02-28 17:27:58+00:00,2020-10-29 23:12:35+00:00,neutral
1101202844454027264,2019-02-28 19:29:52+00:00,2020-10-29 23:33:17+00:00,neutral
1101207234728484864,2019-02-28 19:47:18+00:00,2020-10-29 23:03:35+00:00,positive
1101230237071757313,2019-02-28 21:18:43+00:00,2020-10-29 23:50:20+00:00,neutral
1101271229359624197,2019-03-01 00:01:36+00:00,2020-10-29 23:32:37+00:00,negative
1101275844050341888,2019-03-01 00:19:56+00:00,2020-10-29 22:45:08+00:00,neutral
1101277233883242496,2019-03-01 00:25:27+00:00,2020-10-29 23:15:15+00:00,negative
1101287458375790593,2019-03-01 01:06:05+00:00,2020-10-29 22:52:01+00:00,neutral
1101301532857954304,2019-03-01 02:02:01+00:00,2020-10-29 22:56:37+00:00,positive
1101356558246535169,2019-03-01 05:40:40+00:00,2020-10-29 22:07:08+00:00,negative
1101447972640964608,2019-03-01 11:43:55+00:00,2020-10-29 23:22:52+00:00,neutral
1101561506200612864,2019-03-01 19:15:03+00:00,2020-10-29 21:49:32+00:00,positive
1101573124443787265,2019-03-01 20:01:13+00:00,2020-10-29 22:56:17+00:00,positive
1101588217248313345,2019-03-01 21:01:12+00:00,2020-10-29 22:09:43+00:00,neutral
1101590685701074947,2019-03-01 21:11:00+00:00,2020-10-29 23:06:29+00:00,negative
1101609418809061377,2019-03-01 22:25:27+00:00,2020-10-29 22:34:16+00:00,positive
1101610292188868608,2019-03-01 22:28:55+00:00,2020-10-29 22:33:42+00:00,neutral
1101618025847971840,2019-03-01 22:59:39+00:00,2020-10-29 23:38:35+00:00,neutral
1101622274472456192,2019-03-01 23:16:32+00:00,2020-10-29 23:08:42+00:00,negative
1101646550831370240,2019-03-02 00:52:59+00:00,2020-10-29 22:33:44+00:00,negative
1101678873719263232,2019-03-02 03:01:26+00:00,2020-10-29 22:51:30+00:00,negative
1101683670199472129,2019-03-02 03:20:29+00:00,2020-10-29 22:37:31+00:00,neutral
1101701310389325824,2019-03-02 04:30:35+00:00,2020-10-29 22:06:34+00:00,negative
1101710043630706688,2019-03-02 05:05:17+00:00,2020-10-29 23:57:00+00:00,negative
1101711088952008704,2019-03-02 05:09:27+00:00,2020-10-29 23:17:46+00:00,positive
1101792020434116608,2019-03-02 10:31:02+00:00,2020-10-29 23:02:20+00:00,neutral
1101848761360363520,2019-03-02 14:16:30+00:00,2020-10-29 23:38:30+00:00,negative
1101854939259658240,2019-03-02 14:41:03+00:00,2020-10-29 22:24:04+00:00,neutral
1101879837684363264,2019-03-02 16:19:59+00:00,2020-10-29 22:29:34+00:00,positive
1101884225031204865,2019-03-02 16:37:25+00:00,2020-10-29 23:46:46+00:00,neutral
1101904141432090624,2019-03-02 17:56:34+00:00,2020-10-29 23:09:52+00:00,neutral
1101907168532426757,2019-03-02 18:08:36+00:00,2020-10-29 22:10:38+00:00,neutral
1101918233341382657,2019-03-02 18:52:34+00:00,2020-10-29 22:33:47+00:00,neutral
1101921348908138501,2019-03-02 19:04:56+00:00,2020-10-29 22:19:12+00:00,negative
1101926694041108480,2019-03-02 19:26:11+00:00,2020-10-29 21:41:17+00:00,neutral
1101972951778365440,2019-03-02 22:30:00+00:00,2020-10-29 23:48:02+00:00,neutral
1101973836231266305,2019-03-02 22:33:30+00:00,2020-10-29 22:53:17+00:00,neutral
1101978761732472832,2019-03-02 22:53:05+00:00,2020-10-29 22:30:30+00:00,neutral
1101990091566665728,2019-03-02 23:38:06+00:00,2020-10-29 23:42:36+00:00,neutral
1102015692964999168,2019-03-03 01:19:50+00:00,2020-10-29 23:28:35+00:00,positive
1102026118448775171,2019-03-03 02:01:15+00:00,2020-10-29 22:29:17+00:00,positive
1102048225362567169,2019-03-03 03:29:06+00:00,2020-10-29 21:32:29+00:00,negative
1102063179918647296,2019-03-03 04:28:32+00:00,2020-10-29 22:30:34+00:00,positive
1102100494703575041,2019-03-03 06:56:48+00:00,2020-10-29 22:44:27+00:00,neutral
1102191501155672064,2019-03-03 12:58:26+00:00,2020-10-29 22:16:13+00:00,neutral
1102215875623636995,2019-03-03 14:35:17+00:00,2020-10-29 22:02:49+00:00,positive
1102224176994115584,2019-03-03 15:08:16+00:00,2020-10-29 21:54:23+00:00,neutral
1102246626956115969,2019-03-03 16:37:29+00:00,2020-10-29 22:56:14+00:00,neutral
1102247619517210624,2019-03-03 16:41:25+00:00,2020-10-29 22:24:48+00:00,neutral
1102255070022897665,2019-03-03 17:11:02+00:00,2020-10-29 21:47:47+00:00,neutral
1102294338183327748,2019-03-03 19:47:04+00:00,2020-10-29 22:31:12+00:00,neutral
1102334805780426752,2019-03-03 22:27:52+00:00,2020-10-29 23:47:23+00:00,neutral
1102408089461026816,2019-03-04 03:19:04+00:00,2020-10-29 22:37:10+00:00,positive
1102414362021629954,2019-03-04 03:44:00+00:00,2020-10-29 22:01:45+00:00,neutral
1102427423696535552,2019-03-04 04:35:54+00:00,2020-10-29 23:43:00+00:00,positive
1102446009194610689,2019-03-04 05:49:45+00:00,2020-10-29 21:55:22+00:00,positive
1102491507523751936,2019-03-04 08:50:33+00:00,2020-10-29 23:11:57+00:00,positive
1102500639098179585,2019-03-04 09:26:50+00:00,2020-10-29 23:44:08+00:00,positive
1102512500875001856,2019-03-04 10:13:58+00:00,2020-10-29 23:10:49+00:00,neutral
1102512790319828992,2019-03-04 10:15:07+00:00,2020-10-29 23:38:03+00:00,positive
1102522143760400386,2019-03-04 10:52:17+00:00,2020-10-29 22:13:30+00:00,negative
1102559496851939336,2019-03-04 13:20:43+00:00,2020-10-29 23:13:24+00:00,positive
1102570230499495937,2019-03-04 14:03:22+00:00,2020-10-29 21:53:01+00:00,negative
1102577779193925640,2019-03-04 14:33:22+00:00,2020-10-29 21:56:16+00:00,positive
1102584164228972544,2019-03-04 14:58:44+00:00,2020-10-29 22:29:17+00:00,positive
1102596756318154752,2019-03-04 15:48:46+00:00,2020-10-29 22:40:27+00:00,negative
1102600669717032960,2019-03-04 16:04:19+00:00,2020-10-29 23:41:13+00:00,positive
1102602141389258753,2019-03-04 16:10:10+00:00,2020-10-29 22:19:39+00:00,negative
1102602289418850307,2019-03-04 16:10:45+00:00,2020-10-29 22:38:52+00:00,positive
1102613556904775680,2019-03-04 16:55:32+00:00,2020-10-29 22:30:12+00:00,positive
1102623594339680256,2019-03-04 17:35:25+00:00,2020-10-29 23:21:25+00:00,negative
1102639358094397440,2019-03-04 18:38:03+00:00,2020-10-29 23:12:04+00:00,neutral
1102650378015858699,2019-03-04 19:21:51+00:00,2020-10-29 22:15:17+00:00,positive
1102656834194821121,2019-03-04 19:47:30+00:00,2020-10-29 22:43:36+00:00,neutral
1102658747548221440,2019-03-04 19:55:06+00:00,2020-10-29 22:40:09+00:00,positive
1102670983792599053,2019-03-04 20:43:43+00:00,2020-10-29 23:41:31+00:00,positive
1102696239169134592,2019-03-04 22:24:05+00:00,2020-10-29 21:44:34+00:00,positive
1102705590994956295,2019-03-04 23:01:14+00:00,2020-10-29 23:44:46+00:00,positive
1102730207331401728,2019-03-05 00:39:03+00:00,2020-10-29 23:49:16+00:00,neutral
1102732089177169920,2019-03-05 00:46:32+00:00,2020-10-29 22:27:02+00:00,positive
1102748305854005248,2019-03-05 01:50:58+00:00,2020-10-29 22:06:25+00:00,negative
1102755455435268103,2019-03-05 02:19:23+00:00,2020-10-29 23:51:19+00:00,neutral
1102766166383181824,2019-03-05 03:01:57+00:00,2020-10-29 23:11:39+00:00,negative
1102787324822372353,2019-03-05 04:26:01+00:00,2020-10-29 22:52:44+00:00,positive
1102788338157674496,2019-03-05 04:30:03+00:00,2020-10-29 23:50:10+00:00,positive
1102813024904200192,2019-03-05 06:08:09+00:00,2020-10-29 22:39:16+00:00,neutral
1102827131350872064,2019-03-05 07:04:12+00:00,2020-10-29 22:01:17+00:00,positive
1102856310276718595,2019-03-05 09:00:09+00:00,2020-10-29 23:30:37+00:00,positive
1102892727853768704,2019-03-05 11:24:51+00:00,2020-10-29 22:24:09+00:00,neutral
1102899828076539906,2019-03-05 11:53:04+00:00,2020-10-29 21:34:00+00:00,positive
1102912933477187587,2019-03-05 12:45:09+00:00,2020-10-29 22:45:08+00:00,positive
1102941577931091968,2019-03-05 14:38:58+00:00,2020-10-29 22:44:35+00:00,negative
1102946085637681153,2019-03-05 14:56:53+00:00,2020-10-29 23:06:29+00:00,neutral
1102950630446948352,2019-03-05 15:14:56+00:00,2020-10-29 21:37:57+00:00,negative
1102952779881033728,2019-03-05 15:23:29+00:00,2020-10-29 23:32:01+00:00,positive
1102959503375446016,2019-03-05 15:50:12+00:00,2020-10-29 23:47:32+00:00,positive
1102960995880919040,2019-03-05 15:56:08+00:00,2020-10-29 23:08:24+00:00,positive
1102974449110999042,2019-03-05 16:49:35+00:00,2020-10-29 22:52:13+00:00,neutral
1102979626090090496,2019-03-05 17:10:09+00:00,2020-10-29 22:58:37+00:00,neutral
1102980229386170368,2019-03-05 17:12:33+00:00,2020-10-29 23:37:50+00:00,positive
1102982006261063680,2019-03-05 17:19:37+00:00,2020-10-29 23:41:53+00:00,positive
1102993259863965700,2019-03-05 18:04:20+00:00,2020-10-29 23:35:01+00:00,positive
1102998459957764096,2019-03-05 18:25:00+00:00,2020-10-29 23:40:13+00:00,positive
1102999111937257474,2019-03-05 18:27:35+00:00,2020-10-29 23:43:34+00:00,positive
1103006476031922176,2019-03-05 18:56:51+00:00,2020-10-29 22:15:05+00:00,positive
1103009450481332224,2019-03-05 19:08:40+00:00,2020-10-29 23:38:56+00:00,positive
1103010293255413760,2019-03-05 19:12:01+00:00,2020-10-29 22:50:31+00:00,positive
1103010793631764480,2019-03-05 19:14:00+00:00,2020-10-29 23:37:38+00:00,neutral
1103018104010014721,2019-03-05 19:43:03+00:00,2020-10-29 23:12:27+00:00,positive
1103024111280971777,2019-03-05 20:06:55+00:00,2020-10-29 23:49:49+00:00,positive
1103030728319791104,2019-03-05 20:33:13+00:00,2020-10-29 21:41:42+00:00,positive
1103031268030246912,2019-03-05 20:35:22+00:00,2020-10-29 23:16:18+00:00,positive
1103035916170551297,2019-03-05 20:53:50+00:00,2020-10-29 22:27:42+00:00,neutral
1103048315221041153,2019-03-05 21:43:06+00:00,2020-10-29 22:56:19+00:00,positive
1103053541445386240,2019-03-05 22:03:52+00:00,2020-10-29 21:38:59+00:00,positive
1103055952121610242,2019-03-05 22:13:27+00:00,2020-10-29 23:10:15+00:00,negative
1103060338042462210,2019-03-05 22:30:53+00:00,2020-10-29 23:22:24+00:00,positive
1103062112409190402,2019-03-05 22:37:56+00:00,2020-10-29 21:42:36+00:00,positive
1103070907071954944,2019-03-05 23:12:52+00:00,2020-10-29 23:28:55+00:00,positive
1103074447014219776,2019-03-05 23:26:56+00:00,2020-10-29 23:32:42+00:00,positive
1103086516878884864,2019-03-06 00:14:54+00:00,2020-10-29 22:36:36+00:00,positive
1103090090123747328,2019-03-06 00:29:06+00:00,2020-10-29 23:33:28+00:00,neutral
1103091663206006785,2019-03-06 00:35:21+00:00,2020-10-29 23:38:07+00:00,positive
1103092414258896898,2019-03-06 00:38:20+00:00,2020-10-29 22:33:15+00:00,positive
1103118103381196800,2019-03-06 02:20:25+00:00,2020-10-29 23:14:34+00:00,neutral
1103132644370538497,2019-03-06 03:18:12+00:00,2020-10-29 23:19:21+00:00,neutral
1103135988732186632,2019-03-06 03:31:29+00:00,2020-10-29 23:09:42+00:00,positive
1103151473033166848,2019-03-06 04:33:01+00:00,2020-10-29 23:05:30+00:00,neutral
